ano,vtotal,areatotal,tempano,tempanodp,precano,precanodp,munic
2006,55861.27467,16335,20.23878405,3.170291671,1286.151453,7.226035024,3526605
2007,43600.0444,16632,20.63202279,3.244696396,1236.532026,7.833742154,3526605
2008,42631.07905,14553,19.71698475,2.875302624,1754.67457,10.50448929,3526605
2009,22824.94059,6534,19.13074487,3.363584946,1745.176668,9.515267281,3526605
2010,25498.56446,7029,19.35283566,3.320017951,1701.876771,9.714229549,3526605
2011,27141.61702,7425,19.92040012,3.212275309,1535.372637,8.666506009,3526605
2012,23620.34307,7425,19.80218544,3.284903018,1241.193511,7.390620017,3526605
2013,26507.10523,7425,20.22744917,2.970848354,1630.218355,8.955218418,3526605
2014,22766.38502,7425,21.06168025,3.281488197,1060.274286,7.482955058,3526605
1990,3692108.902,2977425,20.74995414,3.89200288,1423.954785,8.967346316,3526704
1991,2554281.969,3138894,20.68624185,2.700462784,1524.873024,10.3045184,3526704
1992,9292497.112,2874564,20.44917283,2.308033329,1302.890913,8.374389711,3526704
1993,6989643.083,2923074,20.01895781,3.155953337,1357.836913,7.51104811,3526704
1994,6908408.495,3103749,20.19853947,3.397962518,1178.15747,8.801421534,3526704
1995,5202267.07,3108798,20.65493059,2.564407426,1648.420547,10.74901501,3526704
1996,5926303.643,3038112,20.16907575,3.24403081,1629.313872,9.317049848,3526704
